Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;102284031;20250901;3011;61140;;02801;10760;;;;;;;;;;;-300.6
AR;102284031;20250901;3011;61140;;02901;10760;;;;;;;;;;;-150.3
AR;102284031;20250901;3011;61140;;03401;10760;;;;;;;;;;;-300.6
AR;102284031;20250901;3011;61140;;11701;10760;;;;;;;;;;;-300.6
AR;102284031;20250901;3011;61140;;11702;10760;;;;;;;;;;;-150.3
AR;102284031;20250811;2970;;;;;;;;;;;;;;;4279789.49
AR;102284032;20250901;3740;550;;;;;;;;;;;;;;11.33
AR;102284032;20250901;3740;550;;;;;;;;;;;;;;-0.78
AR;102284032;20250821;3740;550;;;;;;;;;;;;;;-0.35
AR;102284032;20250901;3740;550;;;;;;;;;;;;;;-0.08
AR;102284032;20250901;3099;61140;;06012;;;;;;;;;;;;166
AR;102284032;20250901;4721;61140;;11603;;;;;;;;;;;;756
AR;102284032;20250901;3290;61140;;11605;10572;;;;;;;;;;;-166
AR;102284032;20250901;3290;61140;;22901;10572;;;;;;;;;;;-76
AR;102284032;20250901;3242;550;;KST;10750;;;;;;;;;;;-8379
AR;102284032;20250901;2425;550;;KST;;;;;;;;;;;;-3701
AR;102284032;20250901;2425;550;;KST;;;;;;;;;;;;0
AR;102284032;20250901;3011;61140;;11604;10606;;;;;;;;;;;16771.68
AR;102284032;20250901;3011;61140;;05816;10502;;;;;;;;;;;-10636.17
AR;102284032;20250901;3011;61140;;05909;10502;;;;;;;;;;;-9979.4
AR;102284032;20250901;3011;61140;;06007;10502;;;;;;;;;;;-10246.28
AR;102284032;20250901;3011;61140;;06012;10502;;;;;;;;;;;-10246.28
AR;102284032;20250901;3011;61140;;06031;10502;;;;;;;;;;;-10225.17
AR;102284032;20250901;3011;61140;;11601;10502;;;;;;;;;;;-49479.15
AR;102284032;20250901;3011;61140;;11602;10502;;;;;;;;;;;-144040.21
AR;102284032;20250901;3011;61140;;11603;10502;;;;;;;;;;;-213857.61
AR;102284032;20250901;3011;61140;;11604;10502;;;;;;;;;;;-275135.5
AR;102284032;20250901;3011;61140;;11605;10502;;;;;;;;;;;-445483.42
AR;102284032;20250901;3011;61140;;11701;10502;;;;;;;;;;;-281841.5
AR;102284032;20250901;3011;61140;;11702;10502;;;;;;;;;;;-332872.69
AR;102284032;20250901;3011;61140;;11703;10502;;;;;;;;;;;-395831.23
AR;102284032;20250901;3011;61140;;22901;10502;;;;;;;;;;;-106585.37
AR;102284032;20250901;3011;61140;;02901;10501;;;;;;;;;;;-8840.51
AR;102284032;20250901;3011;61140;;11601;10501;;;;;;;;;;;-36297.44
AR;102284032;20250901;3011;61140;;11602;10501;;;;;;;;;;;-41224.62
AR;102284032;20250901;3011;61140;;11603;10501;;;;;;;;;;;-93147.35
AR;102284032;20250901;3011;61140;;11604;10501;;;;;;;;;;;-268316.3
AR;102284032;20250901;3011;61140;;11605;10501;;;;;;;;;;;-212286
AR;102284032;20250901;3011;61140;;11605;10501;;;;;;;;;;;-15297.22
AR;102284032;20250901;3011;61140;;11701;10501;;;;;;;;;;;-140786.16
AR;102284032;20250901;3011;61140;;11702;10501;;;;;;;;;;;-186070.56
AR;102284032;20250901;3011;61140;;11703;10501;;;;;;;;;;;-154236.7
AR;102284032;20250901;3011;61140;;22901;10501;;;;;;;;;;;-35904.93
AR;102284032;20250901;3011;61140;;24003;10501;;;;;;;;;;;-104522.72
AR;102284032;20250901;3015;61140;;02801;10520;;;;;;;;;;;-804.08
AR;102284032;20250901;3015;61140;;11601;10520;;;;;;;;;;;-689.21
AR;102284032;20250901;3015;61140;;11602;10520;;;;;;;;;;;-2067.63
AR;102284032;20250901;3015;61140;;11603;10520;;;;;;;;;;;-4135.26
AR;102284032;20250901;3015;61140;;11604;10520;;;;;;;;;;;-5513.68
AR;102284032;20250901;3015;61140;;11605;10520;;;;;;;;;;;-4824.47
AR;102284032;20250901;3015;61140;;11701;10520;;;;;;;;;;;-3446.05
AR;102284032;20250901;3015;61140;;11702;10520;;;;;;;;;;;-4135.26
AR;102284032;20250901;3015;61140;;11703;10520;;;;;;;;;;;-8270.52
AR;102284032;20250901;3014;61140;;02901;10520;;;;;;;;;;2;-1005.1
AR;102284032;20250901;3015;61140;;02801;10510;;;;;;;;;;;-287.17
AR;102284032;20250901;3015;61140;;02901;10510;;;;;;;;;;;-574.34
AR;102284032;20250901;3015;61140;;03301;10510;;;;;;;;;;;-804.08
AR;102284032;20250901;3015;61140;;03401;10510;;;;;;;;;;;-287.17
AR;102284032;20250901;3015;61140;;11601;10510;;;;;;;;;;;-746.64
AR;102284032;20250901;3015;61140;;11602;10510;;;;;;;;;;;-2412.21
AR;102284032;20250901;3015;61140;;11603;10510;;;;;;;;;;;-2986.55
AR;102284032;20250901;3015;61140;;11604;10510;;;;;;;;;;;-6777.15
AR;102284032;20250901;3015;61140;;11605;10510;;;;;;;;;;;-9361.65
AR;102284032;20250901;3015;61140;;11701;10510;;;;;;;;;;;-5973.07
AR;102284032;20250901;3015;61140;;11702;10510;;;;;;;;;;;-8040.68
AR;102284032;20250901;3015;61140;;11703;10510;;;;;;;;;;;-5283.87
AR;102284032;20250901;3015;61140;;22901;10510;;;;;;;;;;;-1263.54
AR;102284032;20250901;3015;61140;;24003;10510;;;;;;;;;;;-2641.97
AR;102284032;20250901;3014;61140;;02901;10510;;;;;;;;;;2;-358.96
AR;102284032;20250901;3014;61140;;03301;10510;;;;;;;;;;2;-502.55
AR;102284032;20250901;3014;61140;;11701;10510;;;;;;;;;;2;-215.38
AR;102284032;20250901;3014;61140;;11702;10510;;;;;;;;;;2;-358.96
AR;102284032;20250901;3014;61140;;22901;10510;;;;;;;;;;2;-646.14
AR;102284032;20250821;3014;61140;;22901;10510;;;;;;;;;;2;-119.65
AR;102284032;20250901;3014;61140;;22901;10510;;;;;;;;;;2;-717.92
AR;102284032;20250901;3014;61140;;24003;10510;;;;;;;;;;2;-502.55
AR;102284032;20250901;3019;61140;;11605;10500;;;;;;;;;;;-281.52
AR;102284032;20250901;3019;61140;;11703;10500;;;;;;;;;;;-901
AR;102284032;20250901;2420;550;;KST;10162;;;;;;;;;;;-7185
AR;102284032;20250901;2420;550;;KST;10162;;;;;;;;;;;-30
AR;102284032;20250901;3694;61140;;02901;10587;;;;;;;;;;2;-1485.26
AR;102284032;20250901;3694;61140;;11601;10587;;;;;;;;;;2;-3407.44
AR;102284032;20250901;3694;61140;;11602;10587;;;;;;;;;;2;-8471.22
AR;102284032;20250901;3694;61140;;11603;10587;;;;;;;;;;2;-11666.71
AR;102284032;20250901;3694;61140;;11604;10587;;;;;;;;;;2;-20950.23
AR;102284032;20250901;3694;61140;;11605;10587;;;;;;;;;;2;-38889.58
AR;102284032;20250901;3694;61140;;11701;10587;;;;;;;;;;2;-17671.9
AR;102284032;20250901;3694;61140;;11702;10587;;;;;;;;;;2;-22793.17
AR;102284032;20250901;3694;61140;;11703;10587;;;;;;;;;;2;-25392.6
AR;102284032;20250901;3694;61140;;22901;10587;;;;;;;;;;2;-2721.97
AR;102284032;20250901;3694;61140;;24003;10587;;;;;;;;;;2;-1951.49
AR;102284032;20250901;3290;61140;;11703;10574;;;;;;;;;;;-450
AR;102284032;20250901;1518;613;;KST;;;;;;;;;;;;-132
AR;102284032;20250901;3018;61140;;06031;;;;;;;;;;;;-281.84
AR;102284032;20250901;3018;61140;;11601;;;;;;;;;;;;-130.32
AR;102284032;20250901;3018;61140;;11602;;;;;;;;;;;;-1260.37
AR;102284032;20250901;3018;61140;;11603;;;;;;;;;;;;-1375.68
AR;102284032;20250901;3018;61140;;11604;;;;;;;;;;;;-914
AR;102284032;20250901;3018;61140;;11605;;;;;;;;;;;;-2715.89
AR;102284032;20250901;3018;61140;;11701;;;;;;;;;;;;-2451.86
AR;102284032;20250901;3018;61140;;11702;;;;;;;;;;;;-2656.22
AR;102284032;20250901;3018;61140;;11703;;;;;;;;;;;;-1653.77
AR;102284032;20250901;3018;61140;;22901;;;;;;;;;;;;-810
AR;102284032;20250901;3018;61140;;11601;;;;;;;;;;;;-49.4
AR;102284032;20250901;3018;61140;;11603;;;;;;;;;;;;-177
AR;102284032;20250901;3018;61140;;11605;;;;;;;;;;;;-561
AR;102284032;20250901;3018;61140;;11701;;;;;;;;;;;;-205.9
AR;102284032;20250901;3018;61140;;11703;;;;;;;;;;;;-64
AR;102284032;20250901;3018;61140;;11601;;;;;;;;;;;;-161.99
AR;102284032;20250901;3018;61140;;11602;;;;;;;;;;;;-1262.62
AR;102284032;20250901;3018;61140;;11603;;;;;;;;;;;;-1772.91
AR;102284032;20250901;3018;61140;;11604;;;;;;;;;;;;-2613.19
AR;102284032;20250901;3018;61140;;11605;;;;;;;;;;;;-3253.2
AR;102284032;20250901;3018;61140;;11701;;;;;;;;;;;;-2536.59
AR;102284032;20250901;3018;61140;;11702;;;;;;;;;;;;-3532.77
AR;102284032;20250901;3018;61140;;11703;;;;;;;;;;;;-2639.74
AR;102284032;20250901;3018;61140;;22901;;;;;;;;;;;;-1352
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-181.24
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-181.24
AR;102284032;20250901;3011;61140;;11701;10760;;;;;;;;;;;-181.24
AR;102284032;20250901;3011;61140;;11702;10760;;;;;;;;;;;-181.24
AR;102284032;20250901;3011;61140;;22901;10760;;;;;;;;;;;-181.24
AR;102284032;20250901;3011;61140;;11601;10760;;;;;;;;;;;-583.5
AR;102284032;20250901;3011;61140;;11602;10760;;;;;;;;;;;-2334
AR;102284032;20250901;3011;61140;;11603;10760;;;;;;;;;;;-3112
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-7002
AR;102284032;20250901;3011;61140;;11605;10760;;;;;;;;;;;-8752.5
AR;102284032;20250901;3011;61140;;11701;10760;;;;;;;;;;;-5835
AR;102284032;20250901;3011;61140;;11702;10760;;;;;;;;;;;-6613
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-6224
AR;102284032;20250901;3011;61140;;22901;10760;;;;;;;;;;;-1167
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-56.36
AR;102284032;20250901;3011;61140;;11605;10760;;;;;;;;;;;-56.36
AR;102284032;20250901;3011;61140;;02901;10760;;;;;;;;;;;-328.9
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-576.52
AR;102284032;20250901;3011;61140;;22901;10760;;;;;;;;;;;-428.46
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-24.46
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-75.15
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-75.15
AR;102284032;20250901;3015;61140;;11603;10760;;;;;;;;;;;-383.25
AR;102284032;20250901;3015;61140;;11604;10760;;;;;;;;;;;-383.25
AR;102284032;20250901;3015;61140;;11605;10760;;;;;;;;;;;-630
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-125.99
AR;102284032;20250901;3011;61140;;11601;10760;;;;;;;;;;;-166.87
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-166.87
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-333.74
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-197.82
AR;102284032;20250901;3011;61140;;11601;10760;;;;;;;;;;;-791.28
AR;102284032;20250901;3011;61140;;11602;10760;;;;;;;;;;;-1582.55
AR;102284032;20250901;3011;61140;;11603;10760;;;;;;;;;;;-2769.46
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-7319.34
AR;102284032;20250901;3011;61140;;11605;10760;;;;;;;;;;;-6923.69
AR;102284032;20250901;3011;61140;;11701;10760;;;;;;;;;;;-5736.78
AR;102284032;20250901;3011;61140;;11702;10760;;;;;;;;;;;-5538.95
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-5341.12
AR;102284032;20250901;3011;61140;;24003;10760;;;;;;;;;;;-197.82
AR;102284032;20250901;3011;61140;;11602;10760;;;;;;;;;;;-464.16
AR;102284032;20250901;3011;61140;;11603;10760;;;;;;;;;;;-1160.33
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-1392.48
AR;102284032;20250901;3011;61140;;11605;10760;;;;;;;;;;;-2552.88
AR;102284032;20250901;3011;61140;;11701;10760;;;;;;;;;;;-696.24
AR;102284032;20250901;3011;61140;;11702;10760;;;;;;;;;;;-2320.8
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-1160.37
AR;102284032;20250901;3011;61140;;06031;10760;;;;;;;;;;;-150.3
AR;102284032;20250901;3011;61140;;11601;10760;;;;;;;;;;;-300.6
AR;102284032;20250901;3011;61140;;11602;10760;;;;;;;;;;;-300.6
AR;102284032;20250901;3011;61140;;11603;10760;;;;;;;;;;;-1052.1
AR;102284032;20250901;3011;61140;;11604;10760;;;;;;;;;;;-2555.1
AR;102284032;20250901;3011;61140;;11605;10760;;;;;;;;;;;-2254.5
AR;102284032;20250901;3011;61140;;11701;10760;;;;;;;;;;;-2254.5
AR;102284032;20250901;3011;61140;;11702;10760;;;;;;;;;;;-1803.6
AR;102284032;20250901;3011;61140;;11703;10760;;;;;;;;;;;-1803.6
AR;102284032;20250901;3011;61140;;24003;10760;;;;;;;;;;;-150.3
AR;102284032;20250901;2970;;;;;;;;;;;;;;;3977687.3
AR;102284033;20250805;3740;550;;;;;;;;;;;;;;-0.34
AR;102284033;20250901;3740;550;;;;;;;;;;;;;;-0.72
AR;102284033;20250901;3740;550;;;;;;;;;;;;;;-0.25
AR;102284033;20250827;3740;550;;;;;;;;;;;;;;-0.03
AR;102284033;20250901;3740;550;;;;;;;;;;;;;;0.3
AR;102284033;20250901;3740;550;;;;;;;;;;;;;;0.38
AR;102284033;20250901;4721;61140;;12501;;;;;;;;;;;;5091
AR;102284033;20250901;3290;61140;;12501;10572;;;;;;;;;;;-45.85
AR;102284033;20250901;3242;550;;KST;10750;;;;;;;;;;;-7938
AR;102284033;20250901;3242;550;;KST;10750;;;;;;;;;;;-49
AR;102284033;20250901;2425;550;;KST;;;;;;;;;;;;-3632.5
AR;102284033;20250901;2425;550;;KST;;;;;;;;;;;;0
AR;102284033;20250901;3011;61140;;11604;10606;;;;;;;;;;;5605.93
AR;102284033;20250901;3011;61140;;11601;10502;;;;;;;;;;;-293065.38
AR;102284033;20250901;3011;61140;;11602;10502;;;;;;;;;;;-327064.46
AR;102284033;20250901;3011;61140;;11603;10502;;;;;;;;;;;-158188.38
AR;102284033;20250901;3011;61140;;11604;10502;;;;;;;;;;;-34566.64
AR;102284033;20250901;3011;61140;;11608;10502;;;;;;;;;;;-143783.44
AR;102284033;20250901;3011;61140;;11609;10502;;;;;;;;;;;-7250.42
AR;102284033;20250901;3011;61140;;11705;10502;;;;;;;;;;;-6821.65
AR;102284033;20250901;3011;61140;;12501;10502;;;;;;;;;;;-145054.72
AR;102284033;20250901;3011;61140;;12601;10502;;;;;;;;;;;-334881.15
AR;102284033;20250901;3011;61140;;12701;10502;;;;;;;;;;;-740630.81
AR;102284033;20250901;3011;61140;;12801;10502;;;;;;;;;;;-268499.8
AR;102284033;20250901;3011;61140;;23503;10502;;;;;;;;;;;-11180.06
AR;102284033;20250901;3011;61140;;23504;10502;;;;;;;;;;;-11180.06
AR;102284033;20250901;3011;61140;;23505;10502;;;;;;;;;;;-11004.12
AR;102284033;20250901;3011;61140;;23506;10502;;;;;;;;;;;-11043.21
AR;102284033;20250901;3011;61140;;23509;10502;;;;;;;;;;;-11023.51
AR;102284033;20250901;3011;61140;;23511;10502;;;;;;;;;;;-11045.63
AR;102284033;20250901;3011;61140;;23516;10502;;;;;;;;;;;-11047.31
AR;102284033;20250901;3011;61140;;11601;10501;;;;;;;;;;;-119262.21
AR;102284033;20250901;3011;61140;;11601;10501;;;;;;;;;;;-7805.68
AR;102284033;20250901;3011;61140;;11602;10501;;;;;;;;;;;-169183.8
AR;102284033;20250901;3011;61140;;11602;10501;;;;;;;;;;;-9099.58
AR;102284033;20250901;3011;61140;;11603;10501;;;;;;;;;;;-43879.08
AR;102284033;20250901;3011;61140;;11604;10501;;;;;;;;;;;-82819.15
AR;102284033;20250901;3011;61140;;11608;10501;;;;;;;;;;;-29503.31
AR;102284033;20250901;3011;61140;;11704;10501;;;;;;;;;;;-7403.1
AR;102284033;20250901;3011;61140;;12501;10501;;;;;;;;;;;-21922.88
AR;102284033;20250901;3011;61140;;12601;10501;;;;;;;;;;;-72141.03
AR;102284033;20250901;3011;61140;;12701;10501;;;;;;;;;;;-100251.1
AR;102284033;20250901;3011;61140;;12801;10501;;;;;;;;;;;-61715.99
AR;102284033;20250901;3011;61140;;23508;10501;;;;;;;;;;;-11974.97
AR;102284033;20250901;3011;61140;;23513;10501;;;;;;;;;;;-11864.81
AR;102284033;20250901;3015;61140;;11601;10520;;;;;;;;;;;-8270.52
AR;102284033;20250901;3015;61140;;11602;10520;;;;;;;;;;;-4135.26
AR;102284033;20250901;3015;61140;;11603;10520;;;;;;;;;;;-3446.05
AR;102284033;20250901;3015;61140;;11604;10520;;;;;;;;;;;-1378.42
AR;102284033;20250901;3015;61140;;11608;10520;;;;;;;;;;;-3446.05
AR;102284033;20250901;3015;61140;;11609;10520;;;;;;;;;;;-689.21
AR;102284033;20250901;3015;61140;;11705;10520;;;;;;;;;;;-1780.46
AR;102284033;20250901;3015;61140;;12501;10520;;;;;;;;;;;-2067.63
AR;102284033;20250901;3015;61140;;12601;10520;;;;;;;;;;;-3446.05
AR;102284033;20250901;3015;61140;;12701;10520;;;;;;;;;;;-11716.57
AR;102284033;20250901;3015;61140;;12801;10520;;;;;;;;;;;-4135.26
AR;102284033;20250901;3015;61140;;23501;10520;;;;;;;;;;;-1378.42
AR;102284033;20250901;3015;61140;;23505;10520;;;;;;;;;;;-689.21
AR;102284033;20250901;3014;61140;;11603;10520;;;;;;;;;;2;-1005.1
AR;102284033;20250901;3014;61140;;11705;10520;;;;;;;;;;2;-1364.06
AR;102284033;20250901;3014;61140;;23501;10520;;;;;;;;;;2;-861.51
AR;102284033;20250901;3015;61140;;11601;10510;;;;;;;;;;;-5054.16
AR;102284033;20250901;3015;61140;;11602;10510;;;;;;;;;;;-6777.17
AR;102284033;20250901;3015;61140;;11603;10510;;;;;;;;;;;-2871.68
AR;102284033;20250901;3015;61140;;11604;10510;;;;;;;;;;;-1780.44
AR;102284033;20250901;3015;61140;;11608;10510;;;;;;;;;;;-2584.52
AR;102284033;20250901;3015;61140;;11609;10510;;;;;;;;;;;-1148.67
AR;102284033;20250901;3015;61140;;11704;10510;;;;;;;;;;;-516.9
AR;102284033;20250901;3015;61140;;11705;10510;;;;;;;;;;;-2010.17
AR;102284033;20250827;3015;61140;;11705;10510;;;;;;;;;;;-22.97
AR;102284033;20250901;3015;61140;;11705;10510;;;;;;;;;;;-172.3
AR;102284033;20250901;3015;61140;;12501;10510;;;;;;;;;;;-2239.91
AR;102284033;20250901;3015;61140;;12601;10510;;;;;;;;;;;-7294.08
AR;102284033;20250901;3015;61140;;12701;10510;;;;;;;;;;;-19240.31
AR;102284033;20250901;3015;61140;;12801;10510;;;;;;;;;;;-6432.58
AR;102284033;20250901;3015;61140;;23501;10510;;;;;;;;;;;-1148.67
AR;102284033;20250901;3015;61140;;23504;10510;;;;;;;;;;;-287.17
AR;102284033;20250901;3015;61140;;23508;10510;;;;;;;;;;;-287.17
AR;102284033;20250901;3015;61140;;23511;10510;;;;;;;;;;;-287.17
AR;102284033;20250901;3015;61140;;23513;10510;;;;;;;;;;;-172.3
AR;102284033;20250901;3015;61140;;23516;10510;;;;;;;;;;;-287.17
AR;102284033;20250901;3014;61140;;11704;10510;;;;;;;;;;2;-215.38
AR;102284033;20250805;3014;61140;;11705;10510;;;;;;;;;;2;-186.66
AR;102284033;20250901;3014;61140;;11705;10510;;;;;;;;;;2;-1651.24
AR;102284033;20250901;3014;61140;;11705;10510;;;;;;;;;;2;-215.38
AR;102284033;20250901;3019;61140;;12601;10500;;;;;;;;;;;-187.69
AR;102284033;20250901;3019;61140;;12701;10500;;;;;;;;;;;-768.94
AR;102284033;20250901;3019;61140;;12801;10500;;;;;;;;;;;-114.19
AR;102284033;20250901;2420;550;;KST;10162;;;;;;;;;;;-6787.5
AR;102284033;20250901;2420;550;;KST;10162;;;;;;;;;;;-30
AR;102284033;20250901;3694;61140;;11601;10587;;;;;;;;;;2;-18609.75
AR;102284033;20250901;3694;61140;;11601;10587;;;;;;;;;;2;-69.91
AR;102284033;20250901;3694;61140;;11602;10587;;;;;;;;;;2;-24240.53
AR;102284033;20250901;3694;61140;;11603;10587;;;;;;;;;;2;-8797.24
AR;102284033;20250901;3694;61140;;11604;10587;;;;;;;;;;2;-5164.2
AR;102284033;20250901;3694;61140;;11608;10587;;;;;;;;;;2;-5494.16
AR;102284033;20250901;3694;61140;;11609;10587;;;;;;;;;;2;-418.63
AR;102284033;20250901;3694;61140;;11704;10587;;;;;;;;;;2;-1013.64
AR;102284033;20250901;3694;61140;;11705;10587;;;;;;;;;;2;-90.08
AR;102284033;20250901;3290;61140;;11602;10574;;;;;;;;;;;-900
AR;102284033;20250901;3290;61140;;11603;10574;;;;;;;;;;;-610
AR;102284033;20250901;3290;61140;;12601;10574;;;;;;;;;;;-610
AR;102284033;20250901;3290;61140;;12701;10574;;;;;;;;;;;-450
AR;102284033;20250901;3018;61140;;11601;;;;;;;;;;;;-1957.96
AR;102284033;20250901;3018;61140;;11602;;;;;;;;;;;;-2727.4
AR;102284033;20250901;3018;61140;;11603;;;;;;;;;;;;-358
AR;102284033;20250901;3018;61140;;11604;;;;;;;;;;;;-426
AR;102284033;20250901;3018;61140;;12501;;;;;;;;;;;;-2303
AR;102284033;20250901;3018;61140;;12601;;;;;;;;;;;;-3110.12
AR;102284033;20250901;3018;61140;;12701;;;;;;;;;;;;-9145.02
AR;102284033;20250901;3018;61140;;12801;;;;;;;;;;;;-4076.36
AR;102284033;20250901;3018;61140;;23505;;;;;;;;;;;;-74
AR;102284033;20250901;3018;61140;;11601;;;;;;;;;;;;-587.24
AR;102284033;20250901;3018;61140;;11602;;;;;;;;;;;;-739.66
AR;102284033;20250901;3018;61140;;11608;;;;;;;;;;;;-311.34
AR;102284033;20250901;3018;61140;;12501;;;;;;;;;;;;-537.99
AR;102284033;20250901;3018;61140;;12601;;;;;;;;;;;;-2125.3
AR;102284033;20250901;3018;61140;;12701;;;;;;;;;;;;-3131.31
AR;102284033;20250901;3018;61140;;12801;;;;;;;;;;;;-1838.34
AR;102284033;20250901;3018;61140;;11601;;;;;;;;;;;;-2073.96
AR;102284033;20250901;3018;61140;;11602;;;;;;;;;;;;-2622.51
AR;102284033;20250901;3018;61140;;11603;;;;;;;;;;;;-742
AR;102284033;20250901;3018;61140;;11604;;;;;;;;;;;;-475
AR;102284033;20250901;3018;61140;;11608;;;;;;;;;;;;-712.05
AR;102284033;20250901;3018;61140;;12501;;;;;;;;;;;;-2072
AR;102284033;20250901;3018;61140;;12601;;;;;;;;;;;;-3420.34
AR;102284033;20250901;3018;61140;;12701;;;;;;;;;;;;-4940.04
AR;102284033;20250901;3018;61140;;12801;;;;;;;;;;;;-3166.48
AR;102284033;20250901;3018;61140;;23505;;;;;;;;;;;;-637
AR;102284033;20250901;1182;61140;86510;12701;9806;;;;;;;;;;;4459.11
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-7402.94
AR;102284033;20250901;3011;61140;;11601;10760;;;;;;;;;;;-181.24
AR;102284033;20250901;3011;61140;;11601;10760;;;;;;;;;;;-5057
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-6418.5
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;11603;10760;;;;;;;;;;;-3112
AR;102284033;20250901;3011;61140;;11604;10760;;;;;;;;;;;-1556
AR;102284033;20250901;3011;61140;;11608;10760;;;;;;;;;;;-1556
AR;102284033;20250901;3011;61140;;11704;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;11705;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;12501;10760;;;;;;;;;;;-778
AR;102284033;20250901;3011;61140;;12601;10760;;;;;;;;;;;-389
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-389
AR;102284033;20250901;3011;61140;;23505;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;23506;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;23509;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;23511;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;23513;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;23516;10760;;;;;;;;;;;-194.5
AR;102284033;20250901;3011;61140;;11601;10760;;;;;;;;;;;-56.36
AR;102284033;20250901;3011;61140;;12501;10760;;;;;;;;;;;-56.36
AR;102284033;20250901;3011;61140;;12801;10760;;;;;;;;;;;-56.37
AR;102284033;20250901;3011;61140;;11608;10760;;;;;;;;;;;-637.8
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-30.95
AR;102284033;20250901;3011;61140;;12501;10760;;;;;;;;;;;-71.28
AR;102284033;20250901;3011;61140;;12601;10760;;;;;;;;;;;-242.84
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-776.34
AR;102284033;20250901;3011;61140;;12801;10760;;;;;;;;;;;-411.83
AR;102284033;20250901;3011;61140;;23508;10760;;;;;;;;;;;-23.76
AR;102284033;20250901;3011;61140;;23509;10760;;;;;;;;;;;-24.36
AR;102284033;20250901;3011;61140;;11608;10760;;;;;;;;;;;-75.15
AR;102284033;20250901;3011;61140;;12501;10760;;;;;;;;;;;-225.45
AR;102284033;20250901;3011;61140;;12601;10760;;;;;;;;;;;-225.45
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-601.19
AR;102284033;20250901;3011;61140;;12801;10760;;;;;;;;;;;-300.6
AR;102284033;20250901;3015;61140;;11604;10760;;;;;;;;;;;-630
AR;102284033;20250827;3015;61140;;11705;10760;;;;;;;;;;;-160
AR;102284033;20250901;3015;61140;;11705;10760;;;;;;;;;;;-1200
AR;102284033;20250901;3011;61140;;12601;10760;;;;;;;;;;;-371.95
AR;102284033;20250901;3011;61140;;12801;10760;;;;;;;;;;;-251.97
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-166.87
AR;102284033;20250901;3011;61140;;12701;10760;;;;;;;;;;;-333.74
AR;102284033;20250901;3011;61140;;12801;10760;;;;;;;;;;;-166.87
AR;102284033;20250901;3011;61140;;11601;10760;;;;;;;;;;;-4945.49
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-5934.59
AR;102284033;20250901;3011;61140;;11603;10760;;;;;;;;;;;-2967.29
AR;102284033;20250901;3011;61140;;11604;10760;;;;;;;;;;;-1186.92
AR;102284033;20250901;3011;61140;;11609;10760;;;;;;;;;;;-197.82
AR;102284033;20250901;3011;61140;;11704;10760;;;;;;;;;;;-197.82
AR;102284033;20250901;3011;61140;;11705;10760;;;;;;;;;;;-197.82
AR;102284033;20250901;3011;61140;;11601;10760;;;;;;;;;;;-928.32
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-1392.48
AR;102284033;20250901;3011;61140;;11602;10760;;;;;;;;;;;-232.08
AR;102284033;20250901;3011;61140;;11603;10760;;;;;;;;;;;-928.31
